Flow_id,device,eth_Type,timeout,bord,nmbr_occ,permanent,priority,input,output,mac_src,mac_dst,ipv4_src,ipv4_dst,ip_proto,port_src,port_dst,flow_duration,total packets,total bytes,tot_forward_pkts,tot_backward_pkts,tot_forward_len_pkts,tot_backward_len_pkts,Pkts_len_mean,Flow Pkts/s,Flow Byts/s,Frd Flow PKts/s,Bwd Flow Pkts/s,Frd Flow Byts/s,Bwd Flow Byts/s,Frd_pkts_max_interval_2s,Frd_pkts_min_interval_2s,Frd_pkts_mean_interval_2s,Frd_pkts_std_interval_2s,Bwd_pkts_max_interval_2s,Bwd_pkts_min_interval_2s,Bwd_pkts_mean_interval_2s,Bwd_pkts_std_interval_2s,Frd_bytes_max_interval_2s,Frd_bytes_min_interval_2s,Frd_bytes_mean_interval_2s,Frd_bytes_std_interval_2s,Bwd_bytes_max_interval_2s,Bwd_bytes_min_interval_2s,Bwd_bytes_mean_interval_2s,Bwd_bytes_std_interval_2s,Idle_Max,Idle_Min,Idle_Mean,Idle_Std,Active_Max,Active_Min,Active_Mean,Active_Std,Total_packets_src,Total_bytes_src,Number_of_flows_src,Total_packets_dst,Total_bytes_dst,Number_of_flows_dst,timestamp
45880421255629993,of:00006a0c44499c45,0x800,10,1,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42224,22,14,39,6556,16,23,2640,3916,168.10256410256412,2.78,468.28,1.14,1.64,188.57,279.71,7.0,0.0,2.0,2.89,10.0,0.0,3.0,4.12,1602.0,0.0,355.43,595.14,2406.0,0.0,534.57,896.71,8000,8000,8000,0,6000,6000,6000,0,43.0,7334.0,3.0,43.0,7334.0,3.0,80980619
45880423771951637,of:00004e7de7353a40,0x800,10,1,1,False,10,3,2,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42226,8,40,6638,24,16,3982,2656,165.95,5.0,829.75,3.0,2.0,497.75,332.0,9.0,0.0,5.75,4.03,7.0,0.0,3.5,2.89,2580.0,0.0,979.0,1118.02,1602.0,0.0,626.0,693.08,2000,2000,2000,0,6000,6000,6000,0,60.0,10878.0,3.0,60.0,10878.0,3.0,80980503
45880424855616414,of:00004e7de7353a40,0x800,10,1,1,False,10,3,2,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42224,14,39,6556,23,16,3916,2640,168.10256410256412,2.78,468.28,1.64,1.14,279.71,188.57,11.0,0.0,3.14,5.05,9.0,0.0,2.0,3.61,2848.0,0.0,550.0,1070.36,1886.0,0.0,355.43,711.23,8000,8000,8000,0,6000,6000,6000,0,60.0,10878.0,3.0,60.0,10878.0,3.0,80980503
45880424307858220,of:00004e7de7353a40,0x800,10,1,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42228,22,2,24,5018,11,13,2038,2980,209.08333333333334,12.0,2509.0,5.5,6.5,1019.0,1490.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,284.0,284.0,284.0,0.0,400.0,400.0,400.0,0.0,0,0,0,0,2000,2000,2000,0,43.0,7334.0,3.0,43.0,7334.0,3.0,80980503
45880424223987456,of:00006a0c44499c45,0x800,10,0,1,False,10,2,1,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42228,4,30,5702,17,13,3380,2322,190.06666666666666,7.5,1425.5,4.25,3.25,845.0,580.5,4.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,400.0,400.0,400.0,0.0,284.0,284.0,284.0,0.0,0,0,0,0,4000,4000,4000,0,64.0,11278.0,3.0,64.0,11278.0,3.0,80982619
45880424386663077,of:00006a0c44499c45,0x800,10,0,1,False,10,2,1,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42226,10,40,6638,24,16,3982,2656,165.95,4.0,663.8,2.4,1.6,398.2,265.6,8.0,0.0,4.2,3.9,7.0,0.0,2.8,2.95,2406.0,0.0,748.4,989.4,1602.0,0.0,500.8,662.3,4000,4000,4000,0,6000,6000,6000,0,64.0,11278.0,3.0,64.0,11278.0,3.0,80982619
45880425180142563,of:00006a0c44499c45,0x800,10,0,1,False,10,2,1,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.26/32,192.168.1.35/32,6,42224,22,16,23,3916,0,23,0,3916,170.2608695652174,1.44,244.75,0,1.44,0,244.75,0,0,0,0,10.0,0.0,2.62,3.96,0,0,0,0,2406.0,0.0,467.75,851.44,8000,8000,8000,0,6000,6000,6000,0,0,0,0,0,0,0,80982619
45880423771951637,of:00004e7de7353a40,0x800,10,0,1,False,10,3,2,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42226,10,40,6638,24,16,3982,2656,165.95,4.0,663.8,2.4,1.6,398.2,265.6,9.0,0.0,4.6,4.34,7.0,0.0,2.8,2.95,2580.0,0.0,783.2,1062.62,1602.0,0.0,500.8,662.3,4000,4000,4000,0,6000,6000,6000,0,41.0,7362.0,2.0,41.0,7362.0,2.0,80982503
45880424307858220,of:00004e7de7353a40,0x800,10,0,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42228,22,4,30,5702,13,17,2322,3380,190.06666666666666,7.5,1425.5,3.25,4.25,580.5,845.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,284.0,284.0,284.0,0.0,400.0,400.0,400.0,0.0,0,0,0,0,4000,4000,4000,0,29.0,4978.0,2.0,29.0,4978.0,2.0,80982503
45880424223987456,of:00006a0c44499c45,0x800,10,1,1,False,10,2,1,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42228,6,39,6556,23,16,3916,2640,168.10256410256412,6.5,1092.67,3.83,2.67,652.67,440.0,6.0,4.0,4.67,1.15,3.0,2.0,2.33,0.58,536.0,400.0,445.33,78.52,318.0,284.0,295.33,19.63,0,0,0,0,6000,6000,6000,0,56.0,10478.0,3.0,56.0,10478.0,3.0,80984619
45880424386663077,of:00006a0c44499c45,0x800,10,1,1,False,10,2,1,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42226,12,40,6638,24,16,3982,2656,165.95,3.33,553.16,2.0,1.33,331.83,221.33,8.0,0.0,3.5,3.89,7.0,0.0,2.33,2.88,2406.0,0.0,623.67,936.2,1602.0,0.0,417.33,626.67,6000,6000,6000,0,6000,6000,6000,0,56.0,10478.0,3.0,56.0,10478.0,3.0,80984619
45880424946107992,of:00006a0c44499c45,0x800,10,1,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,1,18,4334,9,9,1754,2580,240.77777777777777,18.0,4334.0,9.0,9.0,1754.0,2580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,41.0,7050.0,3.0,41.0,7050.0,3.0,80984619
45880423771951637,of:00004e7de7353a40,0x800,10,1,1,False,10,3,2,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42226,12,40,6638,24,16,3982,2656,165.95,3.33,553.16,2.0,1.33,331.83,221.33,9.0,0.0,3.83,4.31,7.0,0.0,2.33,2.88,2580.0,0.0,652.67,1002.78,1602.0,0.0,417.33,626.67,6000,6000,6000,0,6000,6000,6000,0,56.0,10478.0,3.0,56.0,10478.0,3.0,80984503
45880424307858220,of:00004e7de7353a40,0x800,10,1,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42228,22,6,39,6556,16,23,2640,3916,168.10256410256412,6.5,1092.67,2.67,3.83,440.0,652.67,3.0,2.0,2.33,0.58,6.0,4.0,4.67,1.15,318.0,284.0,295.33,19.63,536.0,400.0,445.33,78.52,0,0,0,0,6000,6000,6000,0,41.0,7050.0,3.0,41.0,7050.0,3.0,80984503
45880424648870320,of:00004e7de7353a40,0x800,10,1,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,1,18,4334,9,9,1754,2580,240.77777777777777,18.0,4334.0,9.0,9.0,1754.0,2580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,41.0,7050.0,3.0,41.0,7050.0,3.0,80984503
45880424223987456,of:00006a0c44499c45,0x800,10,0,1,False,10,2,1,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42228,8,39,6556,23,16,3916,2640,168.10256410256412,4.88,819.5,2.88,2.0,489.5,330.0,6.0,0.0,3.5,2.52,3.0,0.0,1.75,1.26,536.0,0.0,334.0,231.71,318.0,0.0,221.5,148.53,2000,2000,2000,0,6000,6000,6000,0,60.0,10878.0,3.0,60.0,10878.0,3.0,80986619
45880424386663077,of:00006a0c44499c45,0x800,10,0,1,False,10,2,1,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42226,14,40,6638,24,16,3982,2656,165.95,2.8499999999999996,474.14,1.71,1.14,284.43,189.71,8.0,0.0,3.0,3.79,7.0,0.0,2.0,2.77,2406.0,0.0,534.57,886.54,1602.0,0.0,357.71,593.42,8000,8000,8000,0,6000,6000,6000,0,60.0,10878.0,3.0,60.0,10878.0,3.0,80986619
45880424946107992,of:00006a0c44499c45,0x800,10,0,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,3,24,5018,11,13,2038,2980,209.08333333333334,8.0,1672.66,3.67,4.33,679.33,993.33,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,284.0,284.0,284.0,0.0,400.0,400.0,400.0,0.0,0,0,0,0,2000,2000,2000,0,43.0,7334.0,3.0,43.0,7334.0,3.0,80986619
45880423771951637,of:00004e7de7353a40,0x800,10,0,1,False,10,3,2,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42226,14,40,6638,24,16,3982,2656,165.95,2.8499999999999996,474.14,1.71,1.14,284.43,189.71,9.0,0.0,3.29,4.19,7.0,0.0,2.0,2.77,2580.0,0.0,559.43,948.07,1602.0,0.0,357.71,593.42,8000,8000,8000,0,6000,6000,6000,0,60.0,10878.0,3.0,60.0,10878.0,3.0,80986503
45880424307858220,of:00004e7de7353a40,0x800,10,0,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42228,22,8,39,6556,16,23,2640,3916,168.10256410256412,4.88,819.5,2.0,2.88,330.0,489.5,3.0,0.0,1.75,1.26,6.0,0.0,3.5,2.52,318.0,0.0,221.5,148.53,536.0,0.0,334.0,231.71,2000,2000,2000,0,6000,6000,6000,0,43.0,7334.0,3.0,43.0,7334.0,3.0,80986503
45880424648870320,of:00004e7de7353a40,0x800,10,0,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,3,24,5018,11,13,2038,2980,209.08333333333334,8.0,1672.66,3.67,4.33,679.33,993.33,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,284.0,284.0,284.0,0.0,400.0,400.0,400.0,0.0,0,0,0,0,2000,2000,2000,0,43.0,7334.0,3.0,43.0,7334.0,3.0,80986503
45880424223987456,of:00006a0c44499c45,0x800,10,1,1,False,10,2,1,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42228,10,39,6556,23,16,3916,2640,168.10256410256412,3.9,655.6,2.3,1.6,391.6,264.0,6.0,0.0,2.8,2.68,3.0,0.0,1.4,1.34,536.0,0.0,267.2,250.16,318.0,0.0,177.2,162.36,4000,4000,4000,0,6000,6000,6000,0,40.0,7296.0,2.0,40.0,7296.0,2.0,80988619
45880424946107992,of:00006a0c44499c45,0x800,10,1,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,5,30,5702,13,17,2322,3380,190.06666666666666,6.0,1140.4,2.6,3.4,464.4,676.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,284.0,284.0,284.0,0.0,400.0,400.0,400.0,0.0,0,0,0,0,4000,4000,4000,0,29.0,4962.0,2.0,29.0,4962.0,2.0,80988619
45880424307858220,of:00004e7de7353a40,0x800,10,1,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42228,22,10,39,6556,16,23,2640,3916,168.10256410256412,3.9,655.6,1.6,2.3,264.0,391.6,3.0,0.0,1.4,1.34,6.0,0.0,2.8,2.68,318.0,0.0,177.2,162.36,536.0,0.0,267.2,250.16,4000,4000,4000,0,6000,6000,6000,0,45.0,7618.0,3.0,45.0,7618.0,3.0,80988503
45880424648870320,of:00004e7de7353a40,0x800,10,1,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,5,29,5636,13,16,2322,3314,194.3448275862069,5.800000000000001,1127.1999999999998,2.6,3.2,464.4,662.8,2.0,2.0,2.0,0.0,4.0,3.0,3.5,0.71,284.0,284.0,284.0,0.0,400.0,334.0,367.0,46.67,0,0,0,0,4000,4000,4000,0,45.0,7618.0,3.0,45.0,7618.0,3.0,80988503
45880421791616182,of:00004e7de7353a40,0x800,10,1,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.35/32,192.168.1.26/32,6,22,42226,16,16,2656,0,16,0,2656,166.0,1.0,166.0,0,1.0,0,166.0,0,0,0,0,7.0,0.0,1.75,2.66,0,0,0,0,1602.0,0.0,313.0,563.77,8000,8000,8000,0,6000,6000,6000,0,0,0,0,0,0,0,80988503
45880424223987456,of:00006a0c44499c45,0x800,10,0,1,False,10,2,1,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42228,12,39,6556,23,16,3916,2640,168.10256410256412,3.25,546.3299999999999,1.92,1.33,326.33,220.0,6.0,0.0,2.33,2.66,3.0,0.0,1.17,1.33,536.0,0.0,222.67,248.92,318.0,0.0,147.67,162.24,6000,6000,6000,0,6000,6000,6000,0,56.0,10478.0,3.0,56.0,10478.0,3.0,80990619
45880424946107992,of:00006a0c44499c45,0x800,10,0,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,7,39,6556,16,23,2640,3916,168.10256410256412,5.58,936.5699999999999,2.29,3.29,377.14,559.43,3.0,2.0,2.33,0.58,6.0,4.0,4.67,1.15,318.0,284.0,295.33,19.63,536.0,400.0,445.33,78.52,0,0,0,0,6000,6000,6000,0,41.0,7034.0,3.0,41.0,7034.0,3.0,80990619
45880422185977180,of:00006a0c44499c45,0x800,10,0,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42232,22,0,19,4400,9,10,1754,2646,231.57894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,41.0,7034.0,3.0,41.0,7034.0,3.0,80990619
45880423825847715,of:00004e7de7353a40,0x800,10,0,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42232,22,0,19,4400,9,10,1754,2646,231.57894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,41.0,7034.0,3.0,41.0,7034.0,3.0,80990501
45880424307858220,of:00004e7de7353a40,0x800,10,0,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42228,22,12,39,6556,16,23,2640,3916,168.10256410256412,3.25,546.3299999999999,1.33,1.92,220.0,326.33,3.0,0.0,1.17,1.33,6.0,0.0,2.33,2.66,318.0,0.0,147.67,162.24,536.0,0.0,222.67,248.92,6000,6000,6000,0,6000,6000,6000,0,41.0,7034.0,3.0,41.0,7034.0,3.0,80990501
45880424648870320,of:00004e7de7353a40,0x800,10,0,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,7,39,6556,16,23,2640,3916,168.10256410256412,5.58,936.5699999999999,2.29,3.29,377.14,559.43,3.0,2.0,2.33,0.58,7.0,3.0,4.67,2.08,318.0,284.0,295.33,19.63,602.0,334.0,445.33,139.63,0,0,0,0,6000,6000,6000,0,41.0,7034.0,3.0,41.0,7034.0,3.0,80990501
45880424223987456,of:00006a0c44499c45,0x800,10,1,1,False,10,2,1,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42228,14,39,6556,23,16,3916,2640,168.10256410256412,2.78,468.28,1.64,1.14,279.71,188.57,6.0,0.0,2.0,2.58,3.0,0.0,1.0,1.29,536.0,0.0,190.86,242.32,318.0,0.0,126.57,158.27,8000,8000,8000,0,6000,6000,6000,0,60.0,10878.0,3.0,60.0,10878.0,3.0,80992619
45880424946107992,of:00006a0c44499c45,0x800,10,1,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,9,39,6556,16,23,2640,3916,168.10256410256412,4.34,728.44,1.78,2.56,293.33,435.11,3.0,0.0,1.75,1.26,6.0,0.0,3.5,2.52,318.0,0.0,221.5,148.53,536.0,0.0,334.0,231.71,2000,2000,2000,0,6000,6000,6000,0,43.0,7318.0,3.0,43.0,7318.0,3.0,80992619
45880422185977180,of:00006a0c44499c45,0x800,10,1,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42232,22,2,25,5084,11,14,2038,3046,203.36,12.5,2542.0,5.5,7.0,1019.0,1523.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,284.0,284.0,284.0,0.0,400.0,400.0,400.0,0.0,0,0,0,0,2000,2000,2000,0,43.0,7318.0,3.0,43.0,7318.0,3.0,80992619
45880423825847715,of:00004e7de7353a40,0x800,10,1,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42232,22,2,25,5084,11,14,2038,3046,203.36,12.5,2542.0,5.5,7.0,1019.0,1523.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,284.0,284.0,284.0,0.0,400.0,400.0,400.0,0.0,0,0,0,0,2000,2000,2000,0,43.0,7318.0,3.0,43.0,7318.0,3.0,80992502
45880424307858220,of:00004e7de7353a40,0x800,10,1,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42228,22,14,39,6556,16,23,2640,3916,168.10256410256412,2.78,468.28,1.14,1.64,188.57,279.71,3.0,0.0,1.0,1.29,6.0,0.0,2.0,2.58,318.0,0.0,126.57,158.27,536.0,0.0,190.86,242.32,8000,8000,8000,0,6000,6000,6000,0,43.0,7318.0,3.0,43.0,7318.0,3.0,80992502
45880424648870320,of:00004e7de7353a40,0x800,10,1,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,9,39,6556,16,23,2640,3916,168.10256410256412,4.34,728.44,1.78,2.56,293.33,435.11,3.0,0.0,1.75,1.26,7.0,0.0,3.5,2.89,318.0,0.0,221.5,148.53,602.0,0.0,334.0,250.16,2000,2000,2000,0,6000,6000,6000,0,43.0,7318.0,3.0,43.0,7318.0,3.0,80992502
45880424946107992,of:00006a0c44499c45,0x800,10,0,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,11,39,6556,16,23,2640,3916,168.10256410256412,3.54,596.0,1.45,2.09,240.0,356.0,3.0,0.0,1.4,1.34,6.0,0.0,2.8,2.68,318.0,0.0,177.2,162.36,536.0,0.0,267.2,250.16,4000,4000,4000,0,6000,6000,6000,0,29.0,4978.0,3.0,29.0,4978.0,3.0,80994619
45880422185977180,of:00006a0c44499c45,0x800,10,0,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42232,22,4,31,5784,13,18,2338,3446,186.58064516129033,7.75,1446.0,3.25,4.5,584.5,861.5,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,300.0,284.0,292.0,11.31,400.0,400.0,400.0,0.0,0,0,0,0,4000,4000,4000,0,29.0,4978.0,3.0,29.0,4978.0,3.0,80994619
45880421984895324,of:00006a0c44499c45,0x800,10,0,1,False,10,2,1,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42234,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,41.0,7362.0,3.0,41.0,7362.0,3.0,80995133
45880423825847715,of:00004e7de7353a40,0x800,10,0,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42232,22,4,31,5784,13,18,2338,3446,186.58064516129033,7.75,1446.0,3.25,4.5,584.5,861.5,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,300.0,284.0,292.0,11.31,400.0,400.0,400.0,0.0,0,0,0,0,4000,4000,4000,0,29.0,4978.0,3.0,29.0,4978.0,3.0,80994503
45880421607704620,of:00004e7de7353a40,0x800,10,0,1,False,10,3,2,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42234,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,41.0,7362.0,3.0,41.0,7362.0,3.0,80995130
45880424648870320,of:00004e7de7353a40,0x800,10,0,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,11,39,6556,16,23,2640,3916,168.10256410256412,3.54,596.0,1.45,2.09,240.0,356.0,3.0,0.0,1.4,1.34,7.0,0.0,2.8,2.95,318.0,0.0,177.2,162.36,602.0,0.0,267.2,263.14,4000,4000,4000,0,6000,6000,6000,0,29.0,4978.0,3.0,29.0,4978.0,3.0,80994503
45880424946107992,of:00006a0c44499c45,0x800,10,1,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,13,39,6556,16,23,2640,3916,168.10256410256412,3.0,504.31000000000006,1.23,1.77,203.08,301.23,3.0,0.0,1.17,1.33,6.0,0.0,2.33,2.66,318.0,0.0,147.67,162.24,536.0,0.0,222.67,248.92,6000,6000,6000,0,6000,6000,6000,0,41.0,7050.0,3.0,41.0,7050.0,3.0,80996619
45880422185977180,of:00006a0c44499c45,0x800,10,1,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42232,22,6,40,6638,16,24,2656,3982,165.95,6.67,1106.34,2.67,4.0,442.67,663.67,3.0,2.0,2.33,0.58,6.0,4.0,4.67,1.15,318.0,284.0,300.67,17.01,536.0,400.0,445.33,78.52,0,0,0,0,6000,6000,6000,0,41.0,7050.0,3.0,41.0,7050.0,3.0,80996619
45880421984895324,of:00006a0c44499c45,0x800,10,1,1,False,10,2,1,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42234,1,18,4334,9,9,2580,1754,240.77777777777777,18.0,4334.0,9.0,9.0,2580.0,1754.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,0.0,2580.0,2580.0,2580.0,0.0,1754.0,1754.0,1754.0,0.0,0,0,0,0,2000,2000,2000,0,56.0,10478.0,3.0,56.0,10478.0,3.0,80996619
45880423825847715,of:00004e7de7353a40,0x800,10,1,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42232,22,6,40,6638,16,24,2656,3982,165.95,6.67,1106.34,2.67,4.0,442.67,663.67,3.0,2.0,2.33,0.58,6.0,4.0,4.67,1.15,318.0,284.0,300.67,17.01,536.0,400.0,445.33,78.52,0,0,0,0,6000,6000,6000,0,41.0,7050.0,3.0,41.0,7050.0,3.0,80996502
45880421607704620,of:00004e7de7353a40,0x800,10,1,1,False,10,3,2,08:00:27:D4:A3:EA,08:00:27:02:34:4F,192.168.1.35/32,192.168.1.26/32,6,22,42234,1,18,4334,9,9,2580,1754,240.77777777777777,18.0,4334.0,9.0,9.0,2580.0,1754.0,9.0,9.0,9.0,0.0,9.0,9.0,9.0,0.0,2580.0,2580.0,2580.0,0.0,1754.0,1754.0,1754.0,0.0,0,0,0,0,2000,2000,2000,0,56.0,10478.0,3.0,56.0,10478.0,3.0,80996502
45880424648870320,of:00004e7de7353a40,0x800,10,1,1,False,10,2,3,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,13,39,6556,16,23,2640,3916,168.10256410256412,3.0,504.31000000000006,1.23,1.77,203.08,301.23,3.0,0.0,1.17,1.33,7.0,0.0,2.33,2.88,318.0,0.0,147.67,162.24,602.0,0.0,222.67,259.41,6000,6000,6000,0,6000,6000,6000,0,41.0,7050.0,3.0,41.0,7050.0,3.0,80996502
45880424946107992,of:00006a0c44499c45,0x800,10,0,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42230,22,15,39,6556,16,23,2640,3916,168.10256410256412,2.6,437.07,1.07,1.53,176.0,261.07,3.0,0.0,1.0,1.29,6.0,0.0,2.0,2.58,318.0,0.0,126.57,158.27,536.0,0.0,190.86,242.32,8000,8000,8000,0,6000,6000,6000,0,43.0,7334.0,3.0,43.0,7334.0,3.0,80998619
45880422185977180,of:00006a0c44499c45,0x800,10,0,1,False,10,1,2,08:00:27:02:34:4F,08:00:27:D4:A3:EA,192.168.1.26/32,192.168.1.35/32,6,42232,22,8,40,6638,16,24,2656,3982,165.95,5.0,829.75,2.0,3.0,332.0,497.75,3.0,0.0,1.75,1.26,6.0,0.0,3.5,2.52,318.0,0.0,225.5,150.97,536.0,0.0,334.0,231.71,2000,2000,2000,0,6000,6000,6000,0,43.0,7334.0,3.0,43.0,7334.0,3.0,80998619
