Flow_ID,device,eth_Type,timeout,bord,permanent,priority,input,output,mac_src,mac_dst,ipv4_src,ipv4_dst,ip_proto,port_src,port_dst,flow_duration,tot_pkts,tot_bytes,timestamp
45880425161820274,of:00006a0c44499c45,0x800,10,1,False,10,1,3,08:00:27:D0:96:2F,08:00:27:7E:16:51,192.168.1.25/32,192.168.1.36/32,6,443,58510,7,16,14823,14:09:38.617
45880424031004917,of:00006a0c44499c45,0x800,10,1,False,10,1,3,08:00:27:D0:96:2F,08:00:27:7E:16:51,192.168.1.25/32,192.168.1.36/32,6,443,58500,7,125,180642,14:09:38.618
45880421735713659,of:00006a0c44499c45,0x800,10,1,False,10,1,3,08:00:27:D0:96:2F,08:00:27:7E:16:51,192.168.1.25/32,192.168.1.36/32,6,443,58498,7,43,57393,14:09:38.618
45880423181086346,of:00004e7de7353a40,0x800,10,1,False,10,1,3,08:00:27:D0:96:2F,08:00:27:7E:16:51,192.168.1.25/32,192.168.1.36/32,6,443,58500,8,131,181046,14:09:39.321
45880421714933138,of:00004e7de7353a40,0x800,10,1,False,10,1,3,08:00:27:D0:96:2F,08:00:27:7E:16:51,192.168.1.25/32,192.168.1.36/32,6,443,58498,8,44,57459,14:09:39.321
45880425135200914,of:00004e7de7353a40,0x800,10,1,False,10,1,3,08:00:27:D0:96:2F,08:00:27:7E:16:51,192.168.1.25/32,192.168.1.36/32,6,443,58510,8,17,14889,14:09:39.321
45880421258398612,of:00004e7de7353a40,0x800,10,1,False,10,1,3,08:00:27:D0:96:2F,08:00:27:7E:16:51,192.168.1.25/32,192.168.1.36/32,6,443,58504,8,15,13110,14:09:39.321
45880422384801433,of:00004e7de7353a40,0x800,10,1,False,10,3,1,08:00:27:7E:16:51,08:00:27:D0:96:2F,192.168.1.36/32,192.168.1.25/32,6,58502,443,8,23,4408,14:09:39.321
45880425114605082,of:00004e7de7353a40,0x800,10,1,False,10,3,1,08:00:27:7E:16:51,08:00:27:D0:96:2F,192.168.1.36/32,192.168.1.25/32,6,58510,443,8,11,2177,14:09:39.321
45880422005083678,of:00004e7de7353a40,0x800,10,1,False,10,3,1,08:00:27:7E:16:51,08:00:27:D0:96:2F,192.168.1.36/32,192.168.1.25/32,6,58506,443,8,10,1726,14:09:39.321
45880424723042464,of:00004e7de7353a40,0x800,10,1,False,10,3,1,08:00:27:7E:16:51,08:00:27:D0:96:2F,192.168.1.36/32,192.168.1.25/32,6,58504,443,8,13,2332,14:09:39.321
45880424621437099,of:00004e7de7353a40,0x800,10,1,False,10,3,1,08:00:27:7E:16:51,08:00:27:D0:96:2F,192.168.1.36/32,192.168.1.25/32,6,58500,443,8,24,4389,14:09:39.321
45880422933072461,of:00004e7de7353a40,0x800,10,1,False,10,3,1,08:00:27:7E:16:51,08:00:27:D0:96:2F,192.168.1.36/32,192.168.1.25/32,6,58508,443,8,9,2078,14:09:39.321
45880421251045714,of:00004e7de7353a40,0x800,10,1,False,10,1,3,08:00:27:D0:96:2F,08:00:27:7E:16:51,192.168.1.25/32,192.168.1.36/32,6,443,58508,8,9,3272,14:09:39.321
45880425108417490,of:00004e7de7353a40,0x800,10,1,False,10,1,3,08:00:27:D0:96:2F,08:00:27:7E:16:51,192.168.1.25/32,192.168.1.36/32,6,443,58502,8,63,81314,14:09:39.321
45880424158674775,of:00004e7de7353a40,0x800,10,1,False,10,1,3,08:00:27:D0:96:2F,08:00:27:7E:16:51,192.168.1.25/32,192.168.1.36/32,6,443,58506,8,12,8996,14:09:39.321
45880424484034528,of:00004e7de7353a40,0x800,10,1,False,10,3,1,08:00:27:7E:16:51,08:00:27:D0:96:2F,192.168.1.36/32,192.168.1.25/32,6,58498,443,8,14,2022,14:09:39.321
45880423262302464,of:00006a0c44499c45,0x800,10,0,False,10,1,3,08:00:27:D0:96:2F,08:00:27:7E:16:51,192.168.1.25/32,192.168.1.36/32,6,443,58508,9,8,3206,14:09:40.618
